OTUId	10_Tt_Microcerotermes_parvus	11_Tt_Microcerotermes_sp	12_Tt_Neocapritermes	13_Tt_Ophiotermes_sp	14_Tt_Proboscitermes	15_Nt_Atlantitermes_sp	16_Nt_Nasutitermes_corniger	17_Nt_Nasutitermes_takasagoensis	18_Nt_Nasutitermitinae_Unclassified	19_Nt_Trinervitermes_sp	1_Mt_Macrotermes_sp	2_Mt_Macrotermes_subhyalinus	3_Mt_Odontotermes_sp	4_St_Cornitermes_sp	5_At_Apicotermes_trestus	6_Tt_Termes_hospes	7_Tt_Cubitermes_sp	8_Tt_Cubitermes_ugandensis	9_Tt_Amitermes_meridionalis
OTU_969	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22697	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30932	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_911	7	0	0	0	0	1	0	0	1	0	0	0	0	18	0	0	24	3	0
OTU_19222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3604	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4959	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19454	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24643	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5710	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10597	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5638	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22696	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10741	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_950	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3797	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27759	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2069	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1583	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
OTU_4038	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33306	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8111	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25841	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3851	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13675	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4226	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26218	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_311	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2783	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9562	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4601	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30510	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27491	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13640	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30513	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15853	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_206	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1338	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9301	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32479	9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_35105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8536	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25579	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33544	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6396	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2293	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32584	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5251	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30933	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_752	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2194	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23610	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35758	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1104	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18035	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_181	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_240	2	0	1	1	0	105	0	0	5	0	0	0	0	19	0	0	1	0	0
OTU_8660	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_303	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22932	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19887	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27492	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24644	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5432	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_329	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2203	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19446	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2132	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1457	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2880	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_698	1	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35754	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1203	15	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0
OTU_26000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_686	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10664	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4821	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18288	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35756	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_91	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6851	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32278	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1307	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12020	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1465	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16478	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3789	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29293	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2896	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15838	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1758	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4014	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16	1	0	0	0	1	398	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11018	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	2	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0
OTU_1090	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_739	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30936	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29639	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27535	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5407	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24646	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11982	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8778	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30509	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4345	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4610	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8393	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30533	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16495	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4070	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16494	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2906	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25571	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15630	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8042	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18271	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6362	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10638	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27539	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10777	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2041	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4479	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4895	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13797	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2265	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18216	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_23329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6624	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24645	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15855	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3009	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24630	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5789	1	0	4	0	8	4	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_2308	3	0	2	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0
OTU_10873	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11152	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26235	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14160	79	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25572	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29637	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27688	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_914	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1913	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2672	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10046	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5831	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6367	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_430	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27494	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22917	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32275	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27719	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9292	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35772	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18344	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35773	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_208	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21958	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17038	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6395	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30931	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4409	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32587	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13794	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3508	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16462	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4899	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9052	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19445	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14389	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34478	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1890	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3902	5	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_13147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3317	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33308	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11332	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4614	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2240	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_1809	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4883	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27425	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10097	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10637	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35106	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18023	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18343	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10635	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6348	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14853	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21275	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2758	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13793	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35292	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5505	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11686	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4098	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_867	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2940	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32657	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23326	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_302	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_12688	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5132	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
